city,month,rainfall,trigger
KERALA,1,74.5,0
KERALA,2,1.7,0
KERALA,3,47.7,0
KERALA,4,92.4,0
KERALA,5,106.7,0
KERALA,6,852.9,1
KERALA,7,415.0,1
KERALA,8,337.2,1
KERALA,9,48.4,0
KERALA,10,335.9,1
KERALA,11,93.4,0
KERALA,12,4.9,0
KERALA,1,23.9,0
KERALA,2,8.3,0
KERALA,3,18.1,0
KERALA,4,120.7,0
KERALA,5,56.6,0
KERALA,6,431.3,1
KERALA,7,687.3,1
KERALA,8,280.9,1
KERALA,9,283.3,1
KERALA,10,403.8,1
KERALA,11,153.0,0
KERALA,12,30.9,0
KERALA,1,1.2,0
KERALA,2,16.5,0
KERALA,3,116.0,0
KERALA,4,34.0,0
KERALA,5,466.5,1
KERALA,6,620.8,1
KERALA,7,672.1,1
KERALA,8,367.9,1
KERALA,9,286.7,1
KERALA,10,231.7,1
KERALA,11,211.1,1
KERALA,12,18.6,0
KERALA,1,6.5,0
KERALA,2,21.2,0
KERALA,3,58.7,0
KERALA,4,175.5,0
KERALA,5,137.1,0
KERALA,6,485.6,1
KERALA,7,970.5,1
KERALA,8,281.2,1
KERALA,9,139.8,0
KERALA,10,401.9,1
KERALA,11,121.0,0
KERALA,12,19.1,0
KERALA,1,0.3,0
KERALA,2,79.0,0
KERALA,3,53.3,0
KERALA,4,164.5,0
KERALA,5,179.6,0
KERALA,6,681.6,1
KERALA,7,648.6,1
KERALA,8,287.9,1
KERALA,9,223.2,1
KERALA,10,223.7,1
KERALA,11,69.5,0
KERALA,12,22.9,0
KERALA,1,13.6,0
KERALA,2,3.6,0
KERALA,3,24.9,0
KERALA,4,172.8,0
KERALA,5,105.1,0
KERALA,6,625.8,1
KERALA,7,749.6,1
KERALA,8,459.9,1
KERALA,9,134.1,0
KERALA,10,339.8,1
KERALA,11,298.1,1
KERALA,12,10.2,0
KERALA,1,0.6,0
KERALA,2,1.5,0
KERALA,3,3.8,0
KERALA,4,126.5,0
KERALA,5,217.4,1
KERALA,6,606.4,1
KERALA,7,877.3,1
KERALA,8,610.8,1
KERALA,9,68.2,0
KERALA,10,257.7,1
KERALA,11,287.5,1
KERALA,12,60.1,0
KERALA,1,15.9,0
KERALA,2,4.6,0
KERALA,3,12.7,0
KERALA,4,101.9,0
KERALA,5,417.5,1
KERALA,6,797.6,1
KERALA,7,517.9,1
KERALA,8,458.5,1
KERALA,9,257.9,1
KERALA,10,221.6,1
KERALA,11,220.5,1
KERALA,12,84.6,0
KERALA,1,2.4,0
KERALA,2,4.7,0
KERALA,3,23.2,0
KERALA,4,180.3,0
KERALA,5,191.9,0
KERALA,6,813.6,1
KERALA,7,828.8,1
KERALA,8,329.3,1
KERALA,9,99.8,0
KERALA,10,374.4,1
KERALA,11,84.7,0
KERALA,12,117.9,0
KERALA,1,83.5,0
KERALA,2,14.6,0
KERALA,3,38.4,0
KERALA,4,107.5,0
KERALA,5,478.4,1
KERALA,6,794.5,1
KERALA,7,831.6,1
KERALA,8,183.3,0
KERALA,9,257.6,1
KERALA,10,427.2,1
KERALA,11,223.4,1
KERALA,12,24.3,0
KERALA,1,6.4,0
KERALA,2,26.6,0
KERALA,3,61.6,0
KERALA,4,61.6,0
KERALA,5,212.7,1
KERALA,6,498.9,1
KERALA,7,614.1,1
KERALA,8,230.7,1
KERALA,9,155.0,0
KERALA,10,289.0,1
KERALA,11,244.1,1
KERALA,12,89.2,0
KERALA,1,4.4,0
KERALA,2,9.9,0
KERALA,3,12.7,0
KERALA,4,104.1,0
KERALA,5,53.4,0
KERALA,6,549.8,1
KERALA,7,704.0,1
KERALA,8,351.8,1
KERALA,9,110.9,0
KERALA,10,253.8,1
KERALA,11,259.5,1
KERALA,12,18.0,0
KERALA,1,1.8,0
KERALA,2,5.4,0
KERALA,3,108.4,0
KERALA,4,139.8,0
KERALA,5,83.0,0
KERALA,6,919.0,1
KERALA,7,671.7,1
KERALA,8,695.6,1
KERALA,9,199.4,0
KERALA,10,266.1,1
KERALA,11,273.0,1
KERALA,12,202.3,1
KERALA,1,22.2,0
KERALA,2,27.3,0
KERALA,3,98.0,0
KERALA,4,142.2,0
KERALA,5,85.7,0
KERALA,6,556.1,1
KERALA,7,669.3,1
KERALA,8,739.6,1
KERALA,9,394.5,1
KERALA,10,183.7,0
KERALA,11,32.4,0
KERALA,12,47.0,0
KERALA,1,43.0,0
KERALA,2,8.3,0
KERALA,3,48.2,0
KERALA,4,125.0,0
KERALA,5,212.3,1
KERALA,6,910.2,1
KERALA,7,619.0,1
KERALA,8,487.9,1
KERALA,9,166.6,0
KERALA,10,183.9,0
KERALA,11,215.6,1
KERALA,12,19.2,0
KERALA,1,0.6,0
KERALA,2,1.8,0
KERALA,3,4.5,0
KERALA,4,98.1,0
KERALA,5,440.0,1
KERALA,6,536.3,1
KERALA,7,758.7,1
KERALA,8,445.2,1
KERALA,9,354.5,1
KERALA,10,229.1,1
KERALA,11,71.9,0
KERALA,12,1.8,0
KERALA,1,0.1,0
KERALA,2,53.7,0
KERALA,3,31.1,0
KERALA,4,68.5,0
KERALA,5,242.0,1
KERALA,6,638.3,1
KERALA,7,905.7,1
KERALA,8,387.3,1
KERALA,9,411.6,1
KERALA,10,250.4,1
KERALA,11,149.2,0
KERALA,12,8.8,0
KERALA,1,6.6,0
KERALA,2,6.5,0
KERALA,3,41.6,0
KERALA,4,175.9,0
KERALA,5,148.5,0
KERALA,6,774.1,1
KERALA,7,544.6,1
KERALA,8,190.6,0
KERALA,9,313.8,1
KERALA,10,250.6,1
KERALA,11,229.6,1
KERALA,12,23.2,0
KERALA,1,5.2,0
KERALA,2,48.2,0
KERALA,3,20.8,0
KERALA,4,112.2,0
KERALA,5,214.6,1
KERALA,6,576.7,1
KERALA,7,430.0,1
KERALA,8,413.6,1
KERALA,9,57.4,0
KERALA,10,339.6,1
KERALA,11,49.6,0
KERALA,12,66.9,0
KERALA,1,13.1,0
KERALA,2,22.6,0
KERALA,3,18.5,0
KERALA,4,132.4,0
KERALA,5,55.4,0
KERALA,6,340.5,1
KERALA,7,1027.6,1
KERALA,8,356.4,1
KERALA,9,100.5,0
KERALA,10,410.5,1
KERALA,11,62.2,0
KERALA,12,5.1,0
KERALA,1,23.5,0
KERALA,2,2.8,0
KERALA,3,90.6,0
KERALA,4,136.9,0
KERALA,5,179.5,0
KERALA,6,798.3,1
KERALA,7,640.5,1
KERALA,8,467.0,1
KERALA,9,201.6,1
KERALA,10,303.1,1
KERALA,11,31.6,0
KERALA,12,62.5,0
KERALA,1,4.2,0
KERALA,2,6.3,0
KERALA,3,28.2,0
KERALA,4,125.9,0
KERALA,5,544.2,1
KERALA,6,782.4,1
KERALA,7,392.8,1
KERALA,8,236.0,1
KERALA,9,438.5,1
KERALA,10,378.2,1
KERALA,11,178.1,0
KERALA,12,19.8,0
KERALA,1,7.9,0
KERALA,2,11.7,0
KERALA,3,15.1,0
KERALA,4,151.6,0
KERALA,5,351.3,1
KERALA,6,755.4,1
KERALA,7,466.8,1
KERALA,8,319.5,1
KERALA,9,178.4,0
KERALA,10,353.3,1
KERALA,11,178.2,0
KERALA,12,9.1,0
KERALA,1,1.2,0
KERALA,2,16.0,0
KERALA,3,25.7,0
KERALA,4,70.2,0
KERALA,5,381.2,1
KERALA,6,872.0,1
KERALA,7,835.3,1
KERALA,8,358.8,1
KERALA,9,41.3,0
KERALA,10,280.1,1
KERALA,11,192.5,0
KERALA,12,28.9,0
KERALA,1,4.4,0
KERALA,2,19.3,0
KERALA,3,57.3,0
KERALA,4,135.1,0
KERALA,5,353.5,1
KERALA,6,713.3,1
KERALA,7,622.7,1
KERALA,8,526.6,1
KERALA,9,86.1,0
KERALA,10,191.0,0
KERALA,11,206.1,1
KERALA,12,7.7,0
KERALA,1,3.0,0
KERALA,2,21.4,0
KERALA,3,6.3,0
KERALA,4,150.7,0
KERALA,5,347.2,1
KERALA,6,872.8,1
KERALA,7,1155.7,1
KERALA,8,397.3,1
KERALA,9,405.5,1
KERALA,10,200.4,1
KERALA,11,151.9,0
KERALA,12,34.0,0
KERALA,1,9.4,0
KERALA,2,8.4,0
KERALA,3,44.4,0
KERALA,4,206.6,1
KERALA,5,540.0,1
KERALA,6,480.3,1
KERALA,7,750.9,1
KERALA,8,336.8,1
KERALA,9,371.2,1
KERALA,10,255.9,1
KERALA,11,358.0,1
KERALA,12,23.7,0
KERALA,1,13.7,0
KERALA,2,31.3,0
KERALA,3,11.4,0
KERALA,4,94.1,0
KERALA,5,500.5,1
KERALA,6,1005.2,1
KERALA,7,1146.5,1
KERALA,8,678.3,1
KERALA,9,399.3,1
KERALA,10,274.2,1
KERALA,11,85.9,0
KERALA,12,17.5,0
KERALA,1,28.4,0
KERALA,2,54.7,0
KERALA,3,39.6,0
KERALA,4,95.1,0
KERALA,5,472.4,1
KERALA,6,244.9,1
KERALA,7,951.1,1
KERALA,8,510.7,1
KERALA,9,394.9,1
KERALA,10,475.6,1
KERALA,11,31.5,0
KERALA,12,76.9,0
KERALA,1,30.2,0
KERALA,2,24.8,0
KERALA,3,69.8,0
KERALA,4,96.3,0
KERALA,5,157.1,0
KERALA,6,393.3,1
KERALA,7,720.2,1
KERALA,8,511.0,1
KERALA,9,223.9,1
KERALA,10,282.6,1
KERALA,11,93.4,0
KERALA,12,48.4,0
KERALA,1,1.1,0
KERALA,2,7.8,0
KERALA,3,67.2,0
KERALA,4,83.3,0
KERALA,5,94.8,0
KERALA,6,379.4,1
KERALA,7,754.2,1
KERALA,8,548.0,1
KERALA,9,398.2,1
KERALA,10,325.7,1
KERALA,11,191.7,0
KERALA,12,17.8,0
KERALA,1,9.1,0
KERALA,2,0.9,0
KERALA,3,28.3,0
KERALA,4,109.8,0
KERALA,5,214.5,1
KERALA,6,597.7,1
KERALA,7,465.1,1
KERALA,8,296.1,1
KERALA,9,150.1,0
KERALA,10,183.7,0
KERALA,11,131.7,0
KERALA,12,155.5,0
KERALA,1,3.0,0
KERALA,2,6.9,0
KERALA,3,67.7,0
KERALA,4,167.4,0
KERALA,5,95.2,0
KERALA,6,496.2,1
KERALA,7,601.9,1
KERALA,8,202.1,1
KERALA,9,293.2,1
KERALA,10,392.3,1
KERALA,11,245.4,1
KERALA,12,50.5,0
KERALA,1,14.3,0
KERALA,2,0.1,0
KERALA,3,24.6,0
KERALA,4,70.1,0
KERALA,5,244.9,1
KERALA,6,541.7,1
KERALA,7,741.4,1
KERALA,8,508.4,1
KERALA,9,145.8,0
KERALA,10,172.7,0
KERALA,11,74.0,0
KERALA,12,31.1,0
KERALA,1,7.3,0
KERALA,2,30.5,0
KERALA,3,89.2,0
KERALA,4,133.3,0
KERALA,5,90.0,0
KERALA,6,696.4,1
KERALA,7,1308.9,1
KERALA,8,380.7,1
KERALA,9,325.4,1
KERALA,10,178.9,0
KERALA,11,119.4,0
KERALA,12,32.7,0
KERALA,1,2.7,0
KERALA,2,6.4,0
KERALA,3,19.4,0
KERALA,4,117.2,0
KERALA,5,227.4,1
KERALA,6,550.5,1
KERALA,7,818.8,1
KERALA,8,284.8,1
KERALA,9,216.4,1
KERALA,10,235.6,1
KERALA,11,119.4,0
KERALA,12,66.3,0
KERALA,1,12.9,0
KERALA,2,17.6,0
KERALA,3,25.8,0
KERALA,4,132.7,0
KERALA,5,289.1,1
KERALA,6,535.3,1
KERALA,7,558.1,1
KERALA,8,554.8,1
KERALA,9,212.5,1
KERALA,10,278.3,1
KERALA,11,80.5,0
KERALA,12,5.7,0
KERALA,1,31.6,0
KERALA,2,18.5,0
KERALA,3,20.0,0
KERALA,4,113.0,0
KERALA,5,317.5,1
KERALA,6,889.6,1
KERALA,7,648.6,1
KERALA,8,385.2,1
KERALA,9,331.2,1
KERALA,10,220.9,1
KERALA,11,38.3,0
KERALA,12,62.3,0
KERALA,1,2.6,0
KERALA,2,7.5,0
KERALA,3,2.5,0
KERALA,4,87.5,0
KERALA,5,436.0,1
KERALA,6,401.8,1
KERALA,7,714.4,1
KERALA,8,294.9,1
KERALA,9,185.7,0
KERALA,10,351.5,1
KERALA,11,140.5,0
KERALA,12,114.3,0
KERALA,1,0.0,0
KERALA,2,0.3,0
KERALA,3,12.3,0
KERALA,4,131.5,0
KERALA,5,119.9,0
KERALA,6,617.0,1
KERALA,7,583.5,1
KERALA,8,487.5,1
KERALA,9,61.3,0
KERALA,10,260.8,1
KERALA,11,84.5,0
KERALA,12,53.8,0
KERALA,1,1.6,0
KERALA,2,5.4,0
KERALA,3,16.0,0
KERALA,4,128.0,0
KERALA,5,221.5,1
KERALA,6,266.9,1
KERALA,7,1004.2,1
KERALA,8,533.6,1
KERALA,9,383.6,1
KERALA,10,142.1,0
KERALA,11,61.0,0
KERALA,12,3.6,0
KERALA,1,5.2,0
KERALA,2,21.4,0
KERALA,3,63.4,0
KERALA,4,123.8,0
KERALA,5,162.2,0
KERALA,6,864.4,1
KERALA,7,531.3,1
KERALA,8,675.9,1
KERALA,9,457.7,1
KERALA,10,368.9,1
KERALA,11,204.3,1
KERALA,12,19.9,0
KERALA,1,0.1,0
KERALA,2,1.5,0
KERALA,3,21.0,0
KERALA,4,134.5,0
KERALA,5,75.8,0
KERALA,6,196.8,0
KERALA,7,641.5,1
KERALA,8,342.6,1
KERALA,9,116.2,0
KERALA,10,221.3,1
KERALA,11,286.7,1
KERALA,12,30.8,0
KERALA,1,1.1,0
KERALA,2,15.7,0
KERALA,3,28.3,0
KERALA,4,102.3,0
KERALA,5,306.4,1
KERALA,6,599.6,1
KERALA,7,753.3,1
KERALA,8,234.2,1
KERALA,9,201.3,1
KERALA,10,437.0,1
KERALA,11,361.7,1
KERALA,12,6.7,0
KERALA,1,3.3,0
KERALA,2,14.7,0
KERALA,3,31.4,0
KERALA,4,73.9,0
KERALA,5,396.8,1
KERALA,6,758.1,1
KERALA,7,686.7,1
KERALA,8,516.8,1
KERALA,9,119.4,0
KERALA,10,171.0,0
KERALA,11,365.6,1
KERALA,12,39.0,0
KERALA,1,2.4,0
KERALA,2,30.0,0
KERALA,3,11.7,0
KERALA,4,42.0,0
KERALA,5,127.7,0
KERALA,6,582.9,1
KERALA,7,662.2,1
KERALA,8,383.7,1
KERALA,9,211.7,1
KERALA,10,163.8,0
KERALA,11,261.7,1
KERALA,12,23.3,0
KERALA,1,0.0,0
KERALA,2,0.9,0
KERALA,3,20.8,0
KERALA,4,114.8,0
KERALA,5,105.3,0
KERALA,6,745.9,1
KERALA,7,754.0,1
KERALA,8,438.1,1
KERALA,9,139.5,0
KERALA,10,282.3,1
KERALA,11,162.3,0
KERALA,12,39.5,0
KERALA,1,7.0,0
KERALA,2,6.8,0
KERALA,3,28.5,0
KERALA,4,75.9,0
KERALA,5,166.3,0
KERALA,6,912.4,1
KERALA,7,489.8,1
KERALA,8,495.6,1
KERALA,9,376.6,1
KERALA,10,265.0,1
KERALA,11,138.6,0
KERALA,12,43.3,0
KERALA,1,0.7,0
KERALA,2,0.1,0
KERALA,3,21.9,0
KERALA,4,60.4,0
KERALA,5,148.2,0
KERALA,6,612.2,1
KERALA,7,511.5,1
KERALA,8,495.0,1
KERALA,9,70.6,0
KERALA,10,164.4,0
KERALA,11,127.5,0
KERALA,12,10.8,0
KERALA,1,0.2,0
KERALA,2,1.5,0
KERALA,3,0.9,0
KERALA,4,13.1,0
KERALA,5,76.0,0
KERALA,6,322.8,1
KERALA,7,583.2,1
KERALA,8,579.9,1
KERALA,9,421.1,1
KERALA,10,136.2,0
KERALA,11,116.5,0
KERALA,12,69.1,0
KERALA,1,36.8,0
KERALA,2,60.0,0
KERALA,3,95.3,0
KERALA,4,162.1,0
KERALA,5,84.6,0
KERALA,6,842.6,1
KERALA,7,653.6,1
KERALA,8,284.4,1
KERALA,9,171.1,0
KERALA,10,286.0,1
KERALA,11,67.7,0
KERALA,12,18.0,0
KERALA,1,61.2,0
KERALA,2,6.1,0
KERALA,3,29.3,0
KERALA,4,66.6,0
KERALA,5,254.2,1
KERALA,6,828.7,1
KERALA,7,388.9,1
KERALA,8,315.3,1
KERALA,9,117.6,0
KERALA,10,204.0,1
KERALA,11,74.9,0
KERALA,12,44.0,0
KERALA,1,5.6,0
KERALA,2,18.7,0
KERALA,3,11.2,0
KERALA,4,63.1,0
KERALA,5,126.7,0
KERALA,6,597.9,1
KERALA,7,324.8,1
KERALA,8,340.3,1
KERALA,9,235.4,1
KERALA,10,165.5,0
KERALA,11,194.7,0
KERALA,12,9.5,0
KERALA,1,0.6,0
KERALA,2,0.8,0
KERALA,3,4.3,0
KERALA,4,57.2,0
KERALA,5,108.3,0
KERALA,6,572.6,1
KERALA,7,221.0,1
KERALA,8,396.6,1
KERALA,9,157.0,0
KERALA,10,272.1,1
KERALA,11,216.0,1
KERALA,12,131.1,0
KERALA,1,0.8,0
KERALA,2,17.5,0
KERALA,3,38.1,0
KERALA,4,177.6,0
KERALA,5,157.2,0
KERALA,6,511.3,1
KERALA,7,502.8,1
KERALA,8,379.8,1
KERALA,9,451.7,1
KERALA,10,68.5,0
KERALA,11,67.0,0
KERALA,12,31.1,0
KERALA,1,10.3,0
KERALA,2,0.0,0
KERALA,3,30.1,0
KERALA,4,141.5,0
KERALA,5,169.4,0
KERALA,6,657.5,1
KERALA,7,450.7,1
KERALA,8,285.5,1
KERALA,9,271.1,1
KERALA,10,308.0,1
KERALA,11,92.9,0
KERALA,12,5.6,0
KERALA,1,14.9,0
KERALA,2,4.8,0
KERALA,3,18.0,0
KERALA,4,41.8,0
KERALA,5,488.5,1
KERALA,6,528.6,1
KERALA,7,635.4,1
KERALA,8,370.8,1
KERALA,9,103.3,0
KERALA,10,323.2,1
KERALA,11,158.8,0
KERALA,12,5.2,0
KERALA,1,10.9,0
KERALA,2,4.4,0
KERALA,3,33.2,0
KERALA,4,97.0,0
KERALA,5,113.4,0
KERALA,6,1096.1,1
KERALA,7,905.5,1
KERALA,8,465.5,1
KERALA,9,48.5,0
KERALA,10,307.8,1
KERALA,11,99.9,0
KERALA,12,2.3,0
KERALA,1,2.4,0
KERALA,2,0.9,0
KERALA,3,0.1,0
KERALA,4,43.0,0
KERALA,5,218.4,1
KERALA,6,819.3,1
KERALA,7,767.8,1
KERALA,8,508.0,1
KERALA,9,297.5,1
KERALA,10,290.7,1
KERALA,11,287.6,1
KERALA,12,3.7,0
KERALA,1,0.0,0
KERALA,2,17.8,0
KERALA,3,20.1,0
KERALA,4,66.5,0
KERALA,5,159.0,0
KERALA,6,657.1,1
KERALA,7,776.1,1
KERALA,8,301.9,1
KERALA,9,88.0,0
KERALA,10,431.2,1
KERALA,11,153.8,0
KERALA,12,46.2,0
KERALA,1,24.3,0
KERALA,2,27.1,0
KERALA,3,18.1,0
KERALA,4,154.5,0
KERALA,5,141.3,0
KERALA,6,845.0,1
KERALA,7,955.5,1
KERALA,8,479.9,1
KERALA,9,212.6,1
KERALA,10,428.4,1
KERALA,11,117.6,0
KERALA,12,6.5,0
KERALA,1,10.3,0
KERALA,2,6.5,0
KERALA,3,37.3,0
KERALA,4,134.9,0
KERALA,5,355.6,1
KERALA,6,493.4,1
KERALA,7,702.5,1
KERALA,8,457.3,1
KERALA,9,280.0,1
KERALA,10,198.3,0
KERALA,11,182.6,0
KERALA,12,0.1,0
KERALA,1,2.8,0
KERALA,2,9.1,0
KERALA,3,14.4,0
KERALA,4,124.3,0
KERALA,5,74.3,0
KERALA,6,572.4,1
KERALA,7,696.0,1
KERALA,8,327.4,1
KERALA,9,342.7,1
KERALA,10,294.1,1
KERALA,11,89.9,0
KERALA,12,62.5,0
KERALA,1,2.1,0
KERALA,2,1.5,0
KERALA,3,36.1,0
KERALA,4,60.6,0
KERALA,5,133.6,0
KERALA,6,544.2,1
KERALA,7,970.5,1
KERALA,8,536.0,1
KERALA,9,292.2,1
KERALA,10,288.9,1
KERALA,11,298.4,1
KERALA,12,88.4,0
KERALA,1,6.0,0
KERALA,2,2.1,0
KERALA,3,8.1,0
KERALA,4,61.1,0
KERALA,5,151.6,0
KERALA,6,732.5,1
KERALA,7,641.4,1
KERALA,8,371.8,1
KERALA,9,517.6,1
KERALA,10,444.8,1
KERALA,11,135.0,0
KERALA,12,79.4,0
KERALA,1,1.8,0
KERALA,2,23.8,0
KERALA,3,21.4,0
KERALA,4,111.6,0
KERALA,5,453.2,1
KERALA,6,607.3,1
KERALA,7,700.4,1
KERALA,8,266.3,1
KERALA,9,88.0,0
KERALA,10,567.9,1
KERALA,11,68.1,0
KERALA,12,4.9,0
KERALA,1,11.7,0
KERALA,2,57.8,0
KERALA,3,21.5,0
KERALA,4,96.3,0
KERALA,5,124.5,0
KERALA,6,633.8,1
KERALA,7,343.2,1
KERALA,8,566.5,1
KERALA,9,195.8,0
KERALA,10,214.2,1
KERALA,11,78.1,0
KERALA,12,69.1,0
KERALA,1,16.5,0
KERALA,2,28.3,0
KERALA,3,7.0,0
KERALA,4,238.0,1
KERALA,5,238.6,1
KERALA,6,715.3,1
KERALA,7,598.5,1
KERALA,8,361.3,1
KERALA,9,216.8,1
KERALA,10,319.6,1
KERALA,11,181.0,0
KERALA,12,10.1,0
KERALA,1,4.7,0
KERALA,2,8.7,0
KERALA,3,35.7,0
KERALA,4,117.3,0
KERALA,5,330.8,1
KERALA,6,503.1,1
KERALA,7,318.7,1
KERALA,8,438.2,1
KERALA,9,99.0,0
KERALA,10,511.7,1
KERALA,11,137.5,0
KERALA,12,2.1,0
KERALA,1,0.7,0
KERALA,2,50.9,0
KERALA,3,82.1,0
KERALA,4,134.4,0
KERALA,5,91.0,0
KERALA,6,566.7,1
KERALA,7,532.0,1
KERALA,8,350.3,1
KERALA,9,93.6,0
KERALA,10,407.0,1
KERALA,11,76.4,0
KERALA,12,9.7,0
KERALA,1,2.4,0
KERALA,2,8.1,0
KERALA,3,37.9,0
KERALA,4,113.2,0
KERALA,5,610.9,1
KERALA,6,673.4,1
KERALA,7,385.4,1
KERALA,8,417.9,1
KERALA,9,192.8,0
KERALA,10,320.6,1
KERALA,11,120.7,0
KERALA,12,2.7,0
KERALA,1,19.8,0
KERALA,2,7.0,0
KERALA,3,25.3,0
KERALA,4,205.9,1
KERALA,5,134.8,0
KERALA,6,619.2,1
KERALA,7,832.7,1
KERALA,8,291.0,1
KERALA,9,414.7,1
KERALA,10,240.1,1
KERALA,11,184.3,0
KERALA,12,56.4,0
KERALA,1,8.1,0
KERALA,2,0.5,0
KERALA,3,90.7,0
KERALA,4,65.3,0
KERALA,5,521.2,1
KERALA,6,482.4,1
KERALA,7,804.0,1
KERALA,8,432.6,1
KERALA,9,474.8,1
KERALA,10,376.4,1
KERALA,11,162.8,0
KERALA,12,1.8,0
KERALA,1,0.5,0
KERALA,2,5.6,0
KERALA,3,7.3,0
KERALA,4,138.5,0
KERALA,5,192.7,0
KERALA,6,705.9,1
KERALA,7,966.3,1
KERALA,8,489.6,1
KERALA,9,526.7,1
KERALA,10,357.2,1
KERALA,11,87.4,0
KERALA,12,11.9,0
KERALA,1,0.8,0
KERALA,2,30.3,0
KERALA,3,217.2,1
KERALA,4,108.4,0
KERALA,5,81.2,0
KERALA,6,469.9,1
KERALA,7,505.1,1
KERALA,8,349.0,1
KERALA,9,347.0,1
KERALA,10,343.4,1
KERALA,11,55.4,0
KERALA,12,17.0,0
KERALA,1,3.3,0
KERALA,2,1.5,0
KERALA,3,62.6,0
KERALA,4,69.0,0
KERALA,5,191.6,0
KERALA,6,438.2,1
KERALA,7,924.9,1
KERALA,8,269.3,1
KERALA,9,326.5,1
KERALA,10,205.2,1
KERALA,11,274.4,1
KERALA,12,44.2,0
KERALA,1,18.6,0
KERALA,2,1.0,0
KERALA,3,31.4,0
KERALA,4,138.9,0
KERALA,5,190.6,0
KERALA,6,667.5,1
KERALA,7,629.0,1
KERALA,8,356.0,1
KERALA,9,275.6,1
KERALA,10,441.4,1
KERALA,11,335.1,1
KERALA,12,46.8,0
KERALA,1,20.5,0
KERALA,2,45.7,0
KERALA,3,24.1,0
KERALA,4,165.2,0
KERALA,5,124.2,0
KERALA,6,788.5,1
KERALA,7,536.8,1
KERALA,8,492.7,1
KERALA,9,391.2,1
KERALA,10,227.2,1
KERALA,11,169.7,0
KERALA,12,49.5,0
KERALA,1,7.4,0
KERALA,2,11.0,0
KERALA,3,21.0,0
KERALA,4,171.1,0
KERALA,5,95.3,0
KERALA,6,430.3,1
KERALA,7,362.6,1
KERALA,8,501.6,1
KERALA,9,241.1,1
KERALA,10,187.5,0
KERALA,11,112.9,0
KERALA,12,9.4,0
KERALA,1,3.9,0
KERALA,2,40.1,0
KERALA,3,49.9,0
KERALA,4,49.3,0
KERALA,5,119.3,0
KERALA,6,1042.7,1
KERALA,7,830.2,1
KERALA,8,369.7,1
KERALA,9,318.6,1
KERALA,10,259.9,1
KERALA,11,154.9,0
KERALA,12,17.0,0
KERALA,1,4.6,0
KERALA,2,10.3,0
KERALA,3,17.9,0
KERALA,4,95.7,0
KERALA,5,251.0,1
KERALA,6,454.4,1
KERALA,7,677.8,1
KERALA,8,733.9,1
KERALA,9,298.8,1
KERALA,10,355.5,1
KERALA,11,99.5,0
KERALA,12,47.2,0
KERALA,1,3.1,0
KERALA,2,5.8,0
KERALA,3,50.1,0
KERALA,4,214.1,1
KERALA,5,201.8,1
KERALA,6,563.6,1
KERALA,7,406.0,1
KERALA,8,252.2,1
KERALA,9,292.9,1
KERALA,10,308.1,1
KERALA,11,223.6,1
KERALA,12,79.4,0
LAKSHADWEEP,1,22.6,0
LAKSHADWEEP,2,86.4,0
LAKSHADWEEP,3,114.8,0
LAKSHADWEEP,4,263.8,1
LAKSHADWEEP,5,37.3,0
LAKSHADWEEP,6,459.0,1
LAKSHADWEEP,7,0.0,0
LAKSHADWEEP,8,0.0,0
LAKSHADWEEP,9,46.7,0
LAKSHADWEEP,10,183.7,0
LAKSHADWEEP,11,229.9,1
LAKSHADWEEP,12,15.0,0
LAKSHADWEEP,1,99.3,0
LAKSHADWEEP,2,9.6,0
LAKSHADWEEP,3,32.6,0
LAKSHADWEEP,4,40.4,0
LAKSHADWEEP,5,179.1,0
LAKSHADWEEP,6,374.2,1
LAKSHADWEEP,7,413.3,1
LAKSHADWEEP,8,170.0,0
LAKSHADWEEP,9,214.3,1
LAKSHADWEEP,10,384.2,1
LAKSHADWEEP,11,192.8,0
LAKSHADWEEP,12,49.0,0
LAKSHADWEEP,1,63.5,0
LAKSHADWEEP,2,95.0,0
LAKSHADWEEP,3,0.0,0
LAKSHADWEEP,4,29.5,0
LAKSHADWEEP,5,144.1,0
LAKSHADWEEP,6,212.4,1
LAKSHADWEEP,7,261.8,1
LAKSHADWEEP,8,202.0,1
LAKSHADWEEP,9,292.1,1
LAKSHADWEEP,10,79.1,0
LAKSHADWEEP,1,0.0,0
LAKSHADWEEP,2,0.0,0
LAKSHADWEEP,3,13.5,0
LAKSHADWEEP,4,13.2,0
LAKSHADWEEP,5,143.3,0
LAKSHADWEEP,6,261.3,1
LAKSHADWEEP,7,256.0,1
LAKSHADWEEP,8,38.9,0
LAKSHADWEEP,9,219.9,1
LAKSHADWEEP,10,153.6,0
LAKSHADWEEP,11,8.3,0
LAKSHADWEEP,12,68.9,0
LAKSHADWEEP,1,62.4,0
LAKSHADWEEP,2,0.0,0
LAKSHADWEEP,3,0.0,0
LAKSHADWEEP,4,0.0,0
LAKSHADWEEP,5,166.7,0
LAKSHADWEEP,6,400.7,1
LAKSHADWEEP,7,68.7,0
LAKSHADWEEP,8,377.5,1
LAKSHADWEEP,9,107.5,0
LAKSHADWEEP,10,232.1,1
LAKSHADWEEP,11,159.3,0
LAKSHADWEEP,12,0.0,0
LAKSHADWEEP,1,17.8,0
LAKSHADWEEP,2,0.0,0
LAKSHADWEEP,3,24.4,0
LAKSHADWEEP,4,33.8,0
